zip_code,median_household_income_acs2019,derived_income_quartile
77058,55035,2
77059,139163,4
77060,31006,1
77061,41980,1
77062,95564,4
77063,46324,1
77064,71754,3
77065,57370,2
77066,61930,3
77067,43282,1
77068,83803,4
77069,67470,3
77070,66569,3
77071,48532,2
77072,41228,1
77073,50931,2
77074,42776,1
77075,54819,2
77076,38346,1
77077,65193,3
77078,40298,1
77079,91375,4
77080,48547,2
77081,33502,1
77082,51943,2
77083,54425,2
77084,64133,3
77085,57167,2
77086,48211,2
77087,39800,1
77088,42489,1
77089,69617,3
77090,39808,1
77091,36098,1
77092,39536,1
77093,31301,1
77094,178354,4
77095,92225,4
77096,65608,3
77098,91138,4
77099,40802,1
77301,46875,1
77302,77215,3
77303,55311,2
77304,64516,3
77306,50045,2
77316,103875,4
77318,61392,3
77320,51990,2
77327,42304,1
77328,53054,2
77331,43642,1
77334,42950,1
77335,55516,2
77336,68596,3
77338,56638,2
77339,75080,3
77340,36604,1
77345,137519,4
77346,104829,4
77351,50318,2
77354,89489,4
77355,88042,4
77356,92378,4
77357,62321,3
77358,56250,2
77359,48472,2
77360,48186,2
77362,74681,3
77363,43316,1
77364,32240,1
77365,79320,3
77369,46064,1
77371,42348,1
77372,62245,3
77373,71424,3
77375,78164,3
77376,39952,1
77377,96994,4
77378,55508,2
77379,103359,4
77380,73457,3
77381,117661,4
77382,138281,4
77384,87311,4
77385,95126,4
77386,114665,4
77388,93290,4
77389,126473,4
77396,69208,3
77401,193950,4
77406,124705,4
77407,101612,4
77414,51559,2
77417,44474,1
77418,60568,2
77419,51852,2
77420,55385,2
77422,56064,2
77423,61178,3
77426,72656,3
77429,107033,4
77430,80889,3
77433,112468,4
77434,38482,1
77435,60250,2
77437,49090,2
77441,165603,4
77442,49250,2
77445,44190,1
77446,24118,1
77447,76343,3
77449,78112,3
77450,96526,4
77451,28333,1
77453,26151,1
77455,56696,2
77456,39926,1
77457,31563,1
77459,112368,4
77461,73952,3
77464,59844,2
77465,44946,1
77466,61193,3
77469,81374,3
77470,49886,2
77471,52764,2
77474,69956,3
77475,68324,3
77477,59910,2
77478,92327,4
77479,140394,4
77480,60423,2
77482,43060,1
77484,64846,3
77485,52328,2
77486,79231,3
77488,44400,1
77489,68646,3
77493,90861,4
77494,135943,4
77498,80748,3
77502,52081,2
77503,51312,2
77504,48455,2
77505,82628,4
77506,41804,1
77510,78828,3
77511,64932,3
77514,45714,1
77515,64778,3
77517,64680,3
77518,46063,1
77519,53971,2
77520,50461,2
77521,72665,3
77523,113000,4
77530,61149,3
77531,62892,3
77532,67824,3
77533,44563,1
77534,95890,4
77535,54638,2
77536,81960,3
77538,57778,2
77539,75664,3
77541,46039,1
77545,80873,3
77546,106287,4
77547,46176,1
77550,42710,1
77551,49789,2
77554,75283,3
77560,97554,4
77562,59792,2
77563,68028,3
77564,71121,3
77565,66282,3
77566,83782,4
77568,52441,2
77571,76864,3
77573,111609,4
77575,56172,2
77577,73889,3
77578,92487,4
77580,139414,4
77581,92687,4
77583,78808,3
77584,107995,4
77585,41944,1
77586,97181,4
77587,45241,1
77590,46992,1
77591,51659,2
77598,56809,2
77611,78449,3
77612,54876,2
77613,47375,1
77614,16979,1
77615,78929,3
77616,38175,1
77619,55652,2
77622,88875,4
77623,57833,2
77625,62925,3
77627,78367,3
77629,45938,1
77630,51017,2
77632,70518,3
77640,38324,1
77642,35746,1
77651,71740,3
77655,55625,2
77656,52702,2
77657,71319,3
77659,68750,3
77660,50568,2
77662,56345,2
77664,58354,2
77665,51989,2
77701,36857,1
77702,47917,1
77703,28906,1
77705,41844,1
77706,68750,3
77707,56655,2
77708,48846,2
77713,69723,3
77801,31665,1
77802,57114,2
77803,40903,1
77807,66959,3
77808,69147,3
77830,77821,3
77831,50090,2
77833,54748,2
77835,50781,2
77836,59847,2
77837,37348,1
77840,26075,1
77845,82929,4
77853,48843,2
77856,50450,2
77857,58068,2
77859,57624,2
77861,62941,3
77864,52240,2
77865,63125,3
77867,55250,2
77868,54352,2
77871,46250,1
77872,58529,2
77873,44857,1
77876,111250,4
77878,31654,1
77879,55891,2
77880,68365,3
77901,43957,1
77904,76537,3
77905,72896,3
77950,50682,2
77951,32820,1
77954,59056,2
77957,54721,2
77961,100727,4
77962,66587,3
77963,52428,2
77964,53835,2
77968,83348,4
77969,112361,4
77970,65417,3
77971,87625,4
77974,90625,4
77975,62569,3
77977,29539,1
77978,70455,3
77979,58877,2
77982,62955,3
77983,54479,2
77984,67250,3
77987,51786,2
77988,52794,2
77990,46350,1
77991,74095,3
77993,2499,1
77995,51264,2
78002,52598,2
78003,60116,2
78004,113510,4
78005,83849,4
78006,85813,4
78007,82500,4
78008,82973,4
78009,58726,2
78010,60755,2
78011,39375,1
78012,64118,3
78013,65757,3
78014,46667,1
78015,123182,4
78016,51991,2
78017,48038,2
78019,53636,2
78022,54468,2
78023,122967,4
78024,54125,2
78025,52692,2
78026,48858,2
78027,228030,4
78028,54785,2
78039,66944,3
78040,25108,1
78041,50603,2
78043,39716,1
78044,44489,1
78045,75073,3
78046,37952,1
78050,43819,1
78052,60880,2
78055,44622,1
78056,113962,4
78058,95761,4
78059,63186,3
78061,46184,1
78063,59758,2
78064,66067,3
78065,50533,2
78066,64102,3
78067,120648,4
78069,51316,2
78070,89083,4
78071,42549,1
78072,62250,3
78073,50929,2
78075,62763,3
78076,33015,1
78101,73030,3
78102,43078,1
78104,69375,3
78107,38672,1
78108,100271,4
78109,70242,3
78112,52761,2
78113,71469,3
78114,70840,3
78117,42390,1
78118,55278,2
78119,52413,2
78121,95843,4
78122,46389,1
78123,47917,1
78124,75211,3
78125,41875,1
78130,65627,3
78132,106523,4
78133,67366,3
78140,56071,2
78141,55208,2
78143,70150,3
78145,40536,1
78146,60833,2
78147,65313,3
78148,62759,3
78151,46310,1
78152,79333,3
78154,80707,3
78155,58004,2
78159,62905,3
78160,63719,3
78161,46500,1
78162,33516,1
78163,122868,4
78164,53500,2
78201,37183,1
78202,28130,1
78203,32216,1
78204,40031,1
78205,36094,1
78207,27205,1
78208,24455,1
78209,73448,3
78210,38248,1
78211,39348,1
78212,47623,1
78213,45682,1
78214,35978,1
78215,74408,3
78216,50358,2
78217,46152,1
78218,42343,1
78219,37374,1
78220,30772,1
78221,43437,1
78222,50766,2
78223,42762,1
78224,46797,1
78225,35431,1
78226,30401,1
78227,39864,1
78228,42418,1
78229,40742,1
78230,62332,3
78231,92174,4
78232,73787,3
78233,54865,2
78234,79167,3
78235,44583,1
78236,80262,3
78237,31399,1
78238,50402,2
78239,61234,3
78240,56154,2
78242,42857,1
78244,62080,3
78245,69609,3
78247,79466,3
78248,119886,4
78249,66539,3
78250,71476,3
78251,65691,3
78252,60787,2
78253,101138,4
78254,89055,4
78255,124397,4
78256,91866,4
78257,77269,3
78258,105598,4
78259,90840,4
78260,115500,4
78261,93853,4
78263,78897,3
78264,50729,2
78266,122957,4
78330,45313,1
78332,39979,1
78336,42691,1
78340,46875,1
78341,42955,1
78342,43565,1
78343,51400,2
78344,62500,3
78349,52396,2
78351,35938,1
78352,32292,1
78353,36250,1
78355,28009,1
78357,50114,2
78358,38590,1
78359,46196,1
78361,33946,1
78362,64874,3
78363,43261,1
78368,40380,1
78369,25000,1
78370,53644,2
78371,64375,3
78372,41392,1
78373,59746,2
78374,78641,3
78375,49811,2
78376,50724,2
78377,52625,2
78379,55536,2
78380,49424,2
78382,47098,1
78383,62969,3
78384,31192,1
78385,39063,1
78387,46382,1
78389,54886,2
78390,40298,1
78391,52938,2
78393,50613,2
78401,28464,1
78402,54375,2
78404,42260,1
78405,30284,1
78406,42938,1
78407,43155,1
78408,34718,1
78409,60469,2
78410,73481,3
78411,59148,2
78412,50222,2
78413,71271,3
78414,86650,4
78415,49011,2
78416,37710,1
78417,55693,2
78418,68109,3
78419,69688,3
78501,38421,1
78503,32353,1
78504,64697,3
78516,35328,1
78520,34499,1
78521,32169,1
78526,56152,2
78535,49911,2
78536,67917,3
78537,29959,1
78538,35077,1
78539,54158,2
78541,37639,1
78542,42332,1
78543,37728,1
78549,23103,1
78550,38239,1
78552,49217,2
78557,33775,1
78558,48935,2
78559,37849,1
78560,41647,1
78561,27014,1
78562,41010,1
78564,41131,1
78566,48952,2
78567,29250,1
78569,45185,1
78570,34195,1
78572,44206,1
78573,36638,1
78574,35429,1
78575,68873,3
78576,21230,1
78577,39849,1
78578,36147,1
78579,53347,2
78580,35089,1
78582,32104,1
78583,37070,1
78584,24504,1
78585,14300,1
78586,31809,1
78588,36705,1
78589,38689,1
78590,41375,1
78592,30347,1
78593,32318,1
78594,28910,1
78595,30203,1
78596,41978,1
78597,45221,1
78598,30313,1
78602,63592,3
78605,64769,3
78606,52594,2
78608,112611,4
78609,55221,2
78610,80256,3
78611,58199,2
78612,69213,3
78613,104308,4
78614,58947,2
78615,54861,2
78616,54870,2
78617,62179,3
78618,66250,3
78619,132568,4
78620,108570,4
78621,72500,3
78622,58864,2
78623,84875,4
78624,60761,2
78626,71638,3
78628,95238,4
78629,53783,2
78631,59531,2
78632,87604,4
78633,80117,3
78634,84237,4
78635,86389,4
78636,63836,3
78638,57924,2
78639,48787,2
78640,75689,3
78641,100562,4
78642,89213,4
78643,53590,2
78644,57637,2
78645,80179,3
78648,47854,1
78650,60515,2
78652,86404,4
78653,73496,3
78654,54034,2
78655,62386,3
78656,61913,3
78657,71483,3
78659,65345,3
78660,88204,4
78661,39531,1
78662,79792,3
78663,91413,4
78664,75766,3
78665,95932,4
78666,44159,1
78669,121118,4
78670,70938,3
78672,41903,1
78675,31750,1
78676,77028,3
78681,107912,4
78701,122182,4
78702,65689,3
78703,108548,4
78704,75233,3
78705,20326,1
78717,112590,4
78719,64167,3
78721,46591,1
78722,72428,3
78723,59197,2
78724,50625,2
78725,59949,2
78726,77384,3
78727,80758,3
78728,57590,2
78729,80742,3
78730,124063,4
78731,94851,4
78732,167604,4
78733,184500,4
78734,117604,4
78735,98906,4
78736,103287,4
78737,142411,4
78738,129907,4
78739,162274,4
78741,45835,1
78742,52917,2
78744,52345,2
78745,64626,3
78746,151801,4
78747,82811,4
78748,76909,3
78749,105734,4
78750,102130,4
78751,64340,3
78752,48454,2
78753,51053,2
78754,72752,3
78756,82535,4
78757,76716,3
78758,55074,2
78759,85555,4
78801,42360,1
78827,29545,1
78828,72925,3
78829,34231,1
78830,24280,1
78832,26738,1
78833,33684,1
78834,29115,1
78836,18077,1
78839,34567,1
78840,46345,1
78850,60893,2
78851,88264,4
78852,39548,1
78861,59111,2
78870,41397,1
78872,29018,1
78873,37045,1
78877,39750,1
78879,66136,3
78880,33229,1
78881,30156,1
78883,58125,2
78884,57262,2
78885,58750,2
78886,43688,1
78931,101528,4
78932,76375,3
78933,61930,3
78934,53532,2
78935,105234,4
78938,49808,2
78940,57500,2
78941,60625,2
78942,52637,2
78944,67153,3
78945,62083,3
78946,53684,2
78947,64917,3
78948,38654,1
78949,90750,4
78950,54292,2
78953,70069,3
78954,69464,3
78956,53194,2
78957,58446,2
78959,41875,1
78962,62703,3
78963,63657,3
79001,68750,3
79003,75833,3
79005,60625,2
79007,50680,2
79009,37096,1
79011,71528,3
79012,115481,4
79013,47805,1
79014,71010,3
79015,69182,3
79018,59464,2
79019,72981,3
79021,52188,2
79022,59599,2
79024,56250,2
79027,48622,2
79029,58824,2
79031,59500,2
79032,31932,1
79034,55313,2
79035,57013,2
79036,56064,2
79039,59792,2
79040,49609,2
79041,41935,1
79042,46875,1
79043,40223,1
79044,46169,1
79045,50035,2
79046,54750,2
79052,50729,2
79054,36923,1
79056,76250,3
79057,40104,1
79059,64107,3
79061,68333,3
79062,70000,3
79063,71000,3
79064,46369,1
79065,50126,2
79068,86116,4
79070,50143,2
79072,48553,2
79079,43277,1
79080,50089,2
79081,30579,1
79082,53625,2
79083,43750,1
79084,49750,2
79086,50000,2
79087,63333,3
79088,36530,1
79092,63636,3
79095,39583,1
79096,52500,2
79097,85139,4
79098,44643,1
79101,21064,1
79102,44180,1
79103,46694,1
79104,43229,1
79106,40632,1
79107,36294,1
79108,52186,2
79109,57817,2
79110,59249,2
79111,65230,3
79118,75021,3
79119,85490,4
79121,84899,4
79124,97071,4
79201,43507,1
79220,38958,1
79225,52885,2
79226,45026,1
79227,43633,1
79229,52500,2
79230,41750,1
79233,31146,1
79235,47198,1
79236,58333,2
79237,29417,1
79239,24250,1
79240,95625,4
79241,53657,2
79244,51094,2
79245,34604,1
79247,73000,3
79248,31680,1
79250,45000,1
79252,39438,1
79255,45000,1
79256,42738,1
79257,39688,1
79258,65455,3
79261,41458,1
79311,49861,2
79312,50625,2
79313,42000,1
79316,43369,1
79322,38710,1
79323,70941,3
79325,62625,3
79329,67404,3
79330,94375,4
79331,42426,1
79336,47688,1
79339,42757,1
79342,92813,4
79343,42206,1
79345,56538,2
79346,38478,1
79347,52545,2
79350,58750,2
79351,57500,2
79355,60556,2
79356,48975,2
79357,44097,1
79358,54167,2
79359,47043,1
79360,62894,3
79363,62857,3
79364,47413,1
79366,105000,4
79367,43750,1
79370,39907,1
79371,51667,2
79372,50714,2
79373,35385,1
79377,58438,2
79378,67500,3
79379,52500,2
79380,38750,1
79381,51477,2
79382,74413,3
79401,19900,1
79403,40911,1
79404,35106,1
79407,45542,1
79410,40465,1
79411,38466,1
79412,34948,1
79413,53079,2
79414,47585,1
79415,31680,1
79416,56028,2
79423,69818,3
79424,84450,4
79501,48412,2
79502,47955,1
79503,68056,3
79504,60408,2
79505,39375,1
79506,41429,1
79508,66556,3
79510,50409,2
79511,55278,2
79512,49583,2
79517,71875,3
79518,128750,4
79519,57750,2
79520,50602,2
79521,44006,1
79525,53375,2
79526,51023,2
79527,65625,3
79528,35500,1
79529,45000,1
79530,59783,2
79532,64167,3
79533,51500,2
79535,65000,3
79536,53388,2
79538,64500,3
79539,68542,3
79540,92917,4
79543,49861,2
79544,32393,1
79545,57813,2
79546,39773,1
79547,25417,1
79548,61250,3
79549,54272,2
79553,43629,1
79556,44840,1
79560,50735,2
79561,50750,2
79562,84868,4
79563,45446,1
79565,63977,3
79566,38333,1
79567,38806,1
79601,39344,1
79602,68100,3
79603,41220,1
79605,48091,2
79606,64465,3
79607,49948,2
79701,57064,2
79703,71382,3
79705,85259,4
79706,85772,4
79707,98015,4
79713,60577,2
79714,76158,3
79718,43977,1
79719,42708,1
79720,54479,2
79730,61131,3
79731,66156,3
79733,70000,3
79734,53401,2
79735,48313,2
79738,56364,2
79739,76711,3
79741,39464,1
79742,49063,2
79743,73500,3
79744,69167,3
79745,60063,2
79748,48438,2
79749,76250,3
79752,47500,1
79754,83750,4
79755,48125,2
79756,66667,3
79758,97222,4
79761,55296,2
79762,66584,3
79763,54224,2
79764,58257,2
79765,99428,4
79766,53300,2
79772,55507,2
79777,54360,2
79778,71979,3
79781,53750,2
79782,62454,3
79783,137596,4
79788,61023,3
79789,70833,3
79821,37083,1
79830,47471,1
79834,51250,2
79835,32388,1
79836,39440,1
79837,23529,1
79838,29779,1
79839,30704,1
79842,45769,1
79843,41163,1
79845,20244,1
79847,53393,2
79848,42689,1
79849,35607,1
79851,39890,1
79852,34500,1
79853,39635,1
79855,35813,1
79901,13574,1
79902,34791,1
79903,33778,1
79904,35951,1
79905,23394,1
79906,53645,2
79907,31784,1
79908,62982,3
79911,104797,4
79912,60503,2
79915,31688,1
79922,78424,3
79924,43397,1
79925,47596,1
79927,36895,1
79928,55367,2
79930,37122,1
79932,67753,3
79934,71225,3
79935,55054,2
79936,54870,2
79938,58902,2
80002,63745,3
80003,66114,3
80004,78586,3
80005,107300,4
80007,147421,4
80010,42837,1
80011,51461,2
80012,56438,2
80013,80055,3
80014,58386,2
80015,102611,4
80016,123820,4
80017,64248,3
80018,105543,4
80019,87672,4
80020,94439,4
80021,75879,3
80022,70557,3
80023,130454,4
80024,27368,1
80025,129732,4
80026,85130,4
80027,109895,4
80030,52949,2
80031,82271,4
80033,55526,2
80045,41250,1
80101,72743,3
80102,78774,3
80103,76536,3
80104,102500,4
80105,63810,3
80106,111594,4
80107,106506,4
80108,142096,4
80109,125417,4
80110,59468,2
80111,110499,4
80112,94875,4
80113,68091,3
80116,113026,4
80117,88214,4
80118,134952,4
80120,71272,3
80121,101500,4
80122,103078,4
80123,83074,4
80124,110754,4
80125,132905,4
80126,128994,4
80127,113654,4
80128,95050,4
80129,118318,4
80130,125959,4
80131,60694,2
80132,129009,4
80133,69500,3
80134,115031,4
80135,111176,4
80136,85504,4
80137,96397,4
80138,121716,4
80202,90384,4
80203,55798,2
80204,50429,2
80205,72338,3
80206,77165,3
80207,83209,4
80209,91884,4
80210,95225,4
80211,84773,4
80212,81093,3
80214,50518,2
80215,74417,3
80216,60591,2
80218,67639,3
80219,51082,2
80220,82642,4
80221,63318,3
80222,64695,3
80223,54797,2
80224,65276,3
80226,63772,3
80227,70977,3
80228,83087,4
80229,60350,2
80230,91071,4
80231,58982,2
80232,69949,3
80233,75772,3
80234,74648,3
80235,66563,3
80236,67198,3
80237,75946,3
80238,141786,4
80239,60186,2
80241,90558,4
80246,56954,2
80247,48688,2
80249,76765,3
80260,50832,2
80301,81527,3
80302,52719,2
80303,62422,3
80304,99132,4
80305,92035,4
80401,89904,4
80403,114033,4
80420,44833,1
80421,78068,3
80422,77734,3
80423,90885,4
80424,94440,4
80425,137260,4
80426,45809,1
80427,52188,2
80428,74531,3
80432,63276,3
80433,109866,4
80434,27000,1
80435,85109,4
80436,45962,1
80438,35987,1
80439,113975,4
80440,69276,3
80442,54095,2
80443,70857,3
80444,56406,2
80446,68272,3
80447,74809,3
80449,73359,3
80451,58750,2
80452,58339,2
80453,94519,4
80454,113788,4
80455,44474,1
80456,62045,3
80457,98125,4
80459,54194,2
80461,50305,2
80463,84625,4
80465,107852,4
80466,76645,3
80467,64267,3
80468,58438,2
80469,56618,2
80470,96547,4
80476,65625,3
80478,82375,4
80480,54250,2
80481,71250,3
80482,87794,4
80483,70625,3
80487,83731,4
80488,53889,2
80497,76492,3
80498,77960,3
80501,60751,2
80503,97356,4
80504,95448,4
80510,112083,4
80512,61757,3
80513,93294,4
80514,67292,3
80515,76012,3
80516,118666,4
80517,65364,3
80520,70726,3
80521,48446,2
80524,63273,3
80525,73289,3
80526,67289,3
80528,103938,4
80530,79919,3
80534,101863,4
80535,62569,3
80536,76328,3
80537,72120,3
80538,69455,3
80540,101569,4
80542,98064,4
80543,80083,3
80545,63009,3
80546,77443,3
80547,145264,4
80549,90456,4
80550,96907,4
80601,75675,3
80602,116500,4
80603,87490,4
80610,60938,2
80611,81736,3
80615,81320,3
80620,55254,2
80621,67813,3
80623,62917,3
80624,72353,3
80631,44097,1
80634,73400,3
80640,86687,4
80642,75864,3
80643,86567,4
80644,76103,3
80645,57198,2
80648,83458,4
80649,67813,3
80650,64917,3
80651,65739,3
80653,55313,2
80654,58207,2
80701,57234,2
80705,45823,1
80720,49311,2
80721,54875,2
80722,56364,2
80723,46897,1
80726,60250,2
80727,44884,1
80728,51042,2
80729,54792,2
80731,45865,1
80733,68618,3
80734,51806,2
80735,67981,3
80736,55750,2
80737,49375,2
80740,75469,3
80741,53333,2
80742,53750,2
80743,59583,2
80744,30536,1
80745,39375,1
80747,52344,2
80749,40938,1
80750,53250,2
80751,53077,2
80754,65625,3
80755,43393,1
80757,41250,1
80758,53858,2
80759,52188,2
80801,21903,1
80802,63958,3
80804,31563,1
80805,45536,1
80807,49675,2
80808,67813,3
80809,52083,2
80810,50547,2
80812,57917,2
80813,41679,1
80814,61875,3
80815,55000,2
80816,63911,3
80817,64020,3
80818,63906,3
80819,41917,1
80820,90313,4
80821,53807,2
80822,46607,1
80823,48250,2
80824,58333,2
80825,63125,3
80827,68375,3
80828,48219,2
80829,70132,3
80830,60938,2
80831,97925,4
80832,49453,2
80833,42734,1
80834,34500,1
80835,52222,2
80836,48558,2
80840,78750,3
80860,45714,1
80861,54500,2
80862,70625,3
80863,77420,3
80864,52153,2
80902,48215,2
80903,44689,1
80904,53423,2
80905,49347,2
80906,68701,3
80907,50966,2
80908,110768,4
80909,45471,1
80910,39775,1
80911,66559,3
80913,54732,2
80914,155795,4
80915,60674,2
80916,50866,2
80917,57129,2
80918,67996,3
80919,95320,4
80920,96284,4
80921,124085,4
80922,87375,4
80923,89592,4
80924,128969,4
80925,85790,4
80926,61161,3
80927,108136,4
80928,54891,2
80930,63145,3
80951,82358,4
81001,38750,1
81003,32430,1
81004,35813,1
81005,50779,2
81006,53165,2
81007,71553,3
81008,54806,2
81019,42670,1
81020,37031,1
81021,85625,4
81022,46250,1
81023,73333,3
81024,16007,1
81025,47500,1
81027,46250,1
81029,40469,1
81030,50313,2
81033,40625,1
81036,39583,1
81039,42198,1
81040,38165,1
81041,37500,1
81043,21250,1
81044,26406,1
81045,45000,1
81047,41504,1
81049,50729,2
81050,40307,1
81052,42533,1
81054,29214,1
81055,47279,1
81057,53750,2
81058,41250,1
81059,28500,1
81062,42650,1
81063,37986,1
81064,43438,1
81067,34015,1
81069,67875,3
81071,44688,1
81073,34083,1
81076,53750,2
81077,53375,2
81081,61339,3
81082,41743,1
81087,48750,2
81089,33167,1
81090,37500,1
81091,51058,2
81092,47396,1
81101,37130,1
81120,30556,1
81121,45250,1
81122,73258,3
81123,44375,1
81124,11000,1
81125,42176,1
81130,62969,3
81131,24495,1
81132,36250,1
81133,39076,1
81136,24427,1
81137,51484,2
81138,15781,1
81140,43098,1
81141,37670,1
81143,46875,1
81144,39322,1
81146,60667,2
81147,52111,2
81148,29063,1
81149,32105,1
81151,44208,1
81152,25638,1
81154,54922,2
81155,60156,2
81201,57882,2
81211,52813,2
81212,49200,2
81220,65313,3
81221,41250,1
81222,76094,3
81223,33462,1
81224,84688,4
81225,91136,4
81226,48125,2
81230,51646,2
81233,57361,2
81235,56518,2
81236,61288,3
81240,67599,3
81242,48750,2
81243,87917,4
81244,52000,2
81248,56731,2
81251,60208,2
81252,48631,2
81253,90625,4
81301,72041,3
81303,70275,3
81320,40060,1
81321,50658,2
81323,56250,2
81324,48750,2
81325,63889,3
81326,52109,2
81327,50139,2
81328,50208,2
81331,48854,2
81332,51458,2
81334,25764,1
81401,44436,1
81403,62633,3
81410,55125,2
81413,48057,2
81415,67813,3
81416,43774,1
81418,52143,2
81419,40417,1
81422,37083,1
81423,59485,2
81424,41827,1
81425,49722,2
81426,97500,4
81427,68090,3
81428,50298,2
81430,85938,4
81431,62250,3
81432,64076,3
81433,52857,2
81435,66981,3
81501,38013,1
81503,58216,2
81504,54571,2
81505,65181,3
81506,54155,2
81507,85007,4
81520,41250,1
81521,60863,2
81523,92958,4
81524,91250,4
81525,48778,2
81526,55938,2
81527,71837,3
81601,78816,3
81610,35682,1
81611,85588,4
81615,70634,3
81620,79688,3
81621,82311,4
81623,86565,4
81624,56563,2
81625,57827,2
81630,64698,3
81631,101620,4
81632,77480,3
81635,64748,3
81637,79959,3
81639,63800,3
81640,49844,2
81641,50357,2
81643,69405,3
81645,90521,4
81646,73854,3
81647,90609,4
81648,62667,3
81649,59750,2
81650,66645,3
81652,61154,3
81654,54535,2
81657,83571,4
82001,63025,3
82007,50815,2
